fraud_bool,income,name_email_similarity,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
0,0.8,0.1167633495369484,9.0,50,0.0124646098428864,-0.9896220546205776,AB,1277,7940.43321409015,5897.586371507029,4291.364253454491,10,8,CA,131.0,1,BB,1,1,0,200.0,0,INTERNET,1.848557222662936,windows,1,1.0,4
0,0.2,0.3817673467014369,322.0,10,0.0094416112015061,-0.3568331559759724,AD,1241,4479.239787061434,3332.424141499257,5127.272779606904,15,9,CA,213.0,1,BE,0,1,0,1500.0,0,INTERNET,14.926198428457608,linux,0,1.0,3
0,0.6000000000000001,0.914286885053496,209.0,50,0.0116266180776658,-0.9917569048694618,AB,1180,4051.471464184727,4693.500284434655,4328.541278521905,10,5,CF,138.0,0,BA,1,0,0,500.0,0,INTERNET,8.28284991465892,windows,0,1.0,4
0,0.9,0.8593604096585099,179.0,40,0.0257300429941765,-0.3093218618040072,AB,1019,3792.8153690440745,2905.595896942072,4862.930811024888,903,8,CA,241.0,1,BA,1,0,0,1500.0,0,INTERNET,7.092396677985889,windows,1,1.0,4
0,0.9,0.3288304812380189,55.0,30,0.0245676768640022,-1.4054745936429798,AB,1232,6164.669188127755,2794.7799229334387,4284.264338773096,2059,7,CD,70.0,0,BB,1,1,1,200.0,0,INTERNET,6.709045716576022,linux,0,1.0,5
0,0.2,0.2083448187338387,188.0,40,2.621191302507968,-1.845066328361632,AB,2363,2375.356601992677,3217.44858761578,4201.563942591659,35,4,CB,31.0,0,BA,0,1,0,200.0,0,INTERNET,6.314350802477867,other,0,1.0,6
0,0.2,0.7847019528663413,6.0,20,0.0001155784003018,4.816647501161434,AA,1863,4640.510790373986,4074.151891023819,5259.131735867155,1999,14,CF,123.0,0,BE,0,1,0,200.0,0,INTERNET,6.639717368099222,linux,1,1.0,3
0,0.7000000000000001,0.4574609688600434,4.0,30,0.0323661632767853,-1.7437662107530434,AB,612,7025.219935333797,8874.39009195463,4927.36824000958,11,10,CA,119.0,0,BB,0,1,1,200.0,0,INTERNET,1.4607695029307428,other,1,1.0,4
0,0.9,0.3830220622766752,4.0,30,18.881532171763546,-0.6417928484954666,AB,1778,2772.264173627092,3668.1124258851423,3126.678005837872,138,6,CA,185.0,0,BB,1,1,0,500.0,0,INTERNET,4.791158753735801,windows,0,1.0,7
1,0.9,0.0874954935731213,44.0,30,0.0115897304286794,-0.7955077759697846,AD,1988,3688.634878421871,2475.0849072562924,5601.44087972546,137,17,CA,193.0,0,BC,0,1,0,1500.0,0,INTERNET,4.439987090782734,windows,1,1.0,2
0,0.2,0.3207539156301171,105.0,20,0.0061738591000704,27.155393118626808,AA,1921,4561.667334255661,7201.562771666466,5588.838112197557,16,14,CE,40.0,1,BE,0,1,0,200.0,0,INTERNET,4.077027209334618,linux,1,1.0,1
0,0.1,0.4319960127856349,82.0,40,0.0140213999591109,-1.2683431488856003,AC,131,656.3928903890284,2548.339088670379,3105.3416795230733,1,8,CA,203.0,0,BC,0,1,0,990.0,0,INTERNET,1.5772025499725617,windows,1,1.0,7
0,0.1,0.8606614062988986,177.0,50,7.633473273644522,8.085611722783957,AA,2694,4977.530008941425,3925.537113339453,4904.594821535067,33,2,CC,58.0,0,BB,1,0,1,200.0,0,INTERNET,23.62856565718183,linux,1,1.0,3
0,0.9,0.8368584726868669,33.0,30,0.0057644765373061,-0.2637234645471224,AC,736,5889.079581316886,3760.4985081372856,3113.764087161991,1,13,CA,47.0,1,BC,0,1,0,200.0,0,INTERNET,3.838031463911791,linux,0,1.0,7
1,0.9,0.1346812063566507,46.0,40,3.841940522072521,-0.5909627734284664,AC,1543,4415.043103075097,5150.047170438594,4387.2767446474745,0,11,CA,249.0,1,BA,0,1,0,200.0,0,INTERNET,1.3231786584032976,windows,0,1.0,4
0,0.1,0.7543577802704445,4.0,40,0.024528156515816,-1.3787898721828693,AC,1853,6484.839165032734,7458.53916667272,6348.136558259427,0,5,CD,41.0,1,BC,0,1,0,500.0,0,INTERNET,22.95727196589723,linux,0,1.0,0
0,0.4,0.5680806909303017,78.0,40,0.0251405181995661,50.46028567583017,AB,1644,7015.618980240272,5835.111220194204,4786.247613137409,690,8,CA,159.0,1,BB,1,1,0,1500.0,0,INTERNET,5.821975691730608,other,0,1.0,3
0,0.4,0.0832922855587218,47.0,40,0.0170413754511161,-1.0399583463620852,AB,2869,6692.942773298034,4590.95448672105,4391.764182810727,13,5,CB,87.0,1,BB,0,1,0,200.0,0,INTERNET,2.4147304806486267,linux,1,1.0,4
0,0.4,0.8685684783475573,35.0,30,0.0104567776155628,-1.0994990670408122,AC,1285,6334.213947883967,4095.350977939313,4850.738523610009,0,16,CA,165.0,1,BC,1,1,1,500.0,0,INTERNET,1.068137847159475,other,0,1.0,3
0,0.9,0.1918629535801717,30.0,40,0.0300518591888224,8.3607059660918,AA,1091,1277.583740454604,3922.405951171725,4390.551925935204,4,5,CA,190.0,1,BE,0,1,0,500.0,0,INTERNET,1.1608613985101643,windows,0,1.0,5
0,0.3,0.7675332277216821,179.0,20,0.0080760872971601,-1.3651736769535936,AB,2749,5656.741558841984,5253.335207886573,4125.422079141607,15,7,CA,113.0,1,BC,0,1,0,1500.0,0,INTERNET,17.033337660198697,other,0,1.0,5
0,0.8,0.4862135197361104,223.0,10,0.010557381993981,-0.238778437103911,AA,1745,2707.7389902989607,7012.913140854176,5351.135503652739,9,5,CA,44.0,1,BE,0,1,0,200.0,0,INTERNET,15.32781236699476,other,0,1.0,1
0,0.6000000000000001,0.8628800828290242,74.0,20,0.0072907763953537,-0.3300699015247611,AB,472,2277.266526766324,3011.9141273355267,4317.006776565524,10,16,CA,247.0,0,BB,0,1,0,200.0,0,INTERNET,5.653291819942223,windows,0,1.0,4
0,0.9,0.865676229812166,171.0,40,0.026745869859151,-1.4409245292650692,AB,5145,4087.203983416841,7050.7134091379285,5926.387492344295,37,7,CB,210.0,0,BA,1,1,0,500.0,0,INTERNET,5.4943147046001934,other,0,1.0,0
0,0.8,0.4098697282039783,59.0,50,0.0264707617374441,-0.8126667638652286,AC,3076,6046.396185893022,6690.789855372003,5578.989505617133,0,1,CA,87.0,0,BC,1,1,0,200.0,0,INTERNET,28.560798015768142,other,1,1.0,1
0,0.4,0.0657180824863392,109.0,20,0.032815337805249,50.12506792467222,AB,2840,8276.227918833172,4566.554947516657,4208.660042689342,16,10,CA,162.0,1,BE,1,1,0,200.0,0,INTERNET,9.01274141465183,linux,0,1.0,5
0,0.9,0.4141557752157105,93.0,30,0.0012263253803106,-0.7963373479254352,AC,2609,5501.445534712822,5254.505803537087,4231.652024900772,1,13,CD,95.0,1,BB,0,1,0,200.0,0,INTERNET,9.453687820903156,linux,0,1.0,4
0,0.9,0.199804638597078,50.0,30,0.0146050245605074,13.505730550657749,AA,2695,9207.621511245776,2631.095221835849,3755.826175735,1364,12,CA,232.0,0,BA,0,1,1,200.0,0,INTERNET,7.690440286212803,other,1,1.0,6
1,0.7000000000000001,0.2912096315018171,138.0,40,0.0013614716145584,-0.5697772888103658,AC,692,882.4929965337469,2486.325755643623,3082.187154125488,0,5,CA,192.0,1,BA,0,1,0,2000.0,0,INTERNET,2.1380997771102823,windows,0,1.0,7
0,0.5,0.2218784041677875,3.0,30,0.0200734585160226,-1.0713269533657623,AC,453,2657.7291849127523,2950.111139424478,4072.078350349012,0,11,CA,180.0,1,BA,0,1,0,200.0,0,INTERNET,1.3837156806001656,linux,0,1.0,5
0,0.7000000000000001,0.1091847650295189,82.0,40,0.003740217321357,-1.5114129988013016,AB,3108,8624.758794075904,4815.708004848089,4146.161586556905,9,10,CA,72.0,1,BB,0,1,0,200.0,0,INTERNET,11.638742097030145,other,1,1.0,5
0,0.6000000000000001,0.016838343796572,161.0,50,0.0084864407308573,-0.9542798336130388,AB,2339,7603.918400616704,6797.00885727072,6778.569783545075,18,8,CB,137.0,1,BB,0,1,1,500.0,0,INTERNET,1.1091913323008076,linux,1,1.0,0
0,0.9,0.7614859980188864,193.0,20,0.0152232163201681,41.96658071280168,AA,1740,1822.843214343844,5319.144620463111,4424.046614389797,1,3,CA,311.0,0,BA,0,1,0,1500.0,0,INTERNET,7.265843067107675,windows,0,1.0,4
0,0.9,0.1755281834383179,14.0,40,0.0223248421342281,-1.0188333933889695,AB,1131,3095.89023155144,3118.193519067336,4378.81297950515,16,8,CA,65.0,0,BB,0,1,0,200.0,0,INTERNET,15.989017299775464,linux,1,1.0,6
0,0.8,0.7765366036997053,6.0,30,0.0051918538700081,103.5428433974328,AA,1226,5746.855042443254,3268.4489116970312,3715.197360297357,800,15,CA,174.0,0,BC,0,1,1,1500.0,0,INTERNET,4.099701471477288,windows,0,1.0,4
0,0.8,0.133230578548089,32.0,30,0.0395814141338077,19.008345727853104,AA,888,5022.353183441462,4999.474309105366,4091.734811074848,15,23,CA,110.0,1,BB,0,1,1,200.0,0,INTERNET,5.745018054823589,linux,1,1.0,5
0,0.4,0.2075027788864015,16.0,30,0.0116834144314379,-1.2598641632708096,AC,2082,2636.829075842696,4591.372842940867,3632.671837794978,0,7,CA,157.0,0,BA,0,1,0,500.0,0,INTERNET,18.28948602762709,linux,0,1.0,6
0,0.8,0.0868585536865932,37.0,50,0.0281058975507798,-1.7590984325224477,AB,1168,8524.813919606086,7564.205937952924,5862.59638848203,13,5,CF,202.0,1,BB,0,1,0,1500.0,0,INTERNET,2.544806091587504,linux,1,1.0,1
0,0.9,0.1915023367779288,19.0,20,0.030526860015843,-1.7737371255028629,AB,1025,5732.985172572514,3607.848187453729,4277.919250596855,779,11,CA,95.0,1,BC,1,1,0,200.0,0,INTERNET,6.743552288230751,linux,0,1.0,5
0,0.1,0.3413605107143031,82.0,30,0.0200751668467231,-1.2541632822162043,AB,210,3349.529098267284,7101.554628878141,3071.0357451155583,0,13,CB,107.0,1,BB,1,1,0,200.0,0,INTERNET,19.01260840504656,other,0,1.0,0
0,0.9,0.2024490982129963,189.0,30,12.543676575184673,7.465068944403892,AA,701,9885.425315929586,3574.1902927790647,4257.219606215315,628,9,CB,88.0,1,BB,1,1,0,200.0,0,INTERNET,7.902303547337674,other,1,1.0,5
0,0.6000000000000001,0.6717486886539011,19.0,30,0.011327235757478,-0.6866559178684983,AC,4559,7947.662458138528,6295.854584591076,6793.069544426589,0,12,CD,51.0,1,BC,0,1,0,200.0,0,INTERNET,2.6212959696698235,linux,1,1.0,0
1,0.9,0.1037733601118985,266.0,30,0.0019087380190533,-0.4728305973597029,AB,1540,7747.803747259222,3882.228758393516,4962.9856173010085,15,8,CA,217.0,1,BB,1,1,1,1000.0,0,INTERNET,4.4601694258296085,windows,0,1.0,4
0,0.5,0.0617467311397362,62.0,30,0.009683573902735,-1.5343197992819917,AB,2870,5111.045575292562,4710.003576389676,4160.298132559939,12,9,CB,35.0,1,BC,0,1,0,200.0,0,INTERNET,9.188622201484812,other,0,1.0,5
0,0.6000000000000001,0.3710320879087542,270.0,20,0.0209925760159385,37.83322041622957,AA,1632,3268.642809141973,5837.14850027795,5368.208969568655,4,22,CA,180.0,0,BE,0,0,0,1500.0,0,INTERNET,4.398251698345527,windows,1,1.0,1
0,0.9,0.8872739114119617,56.0,20,0.0110852302118199,-0.6419361308619354,AC,997,5388.176401882859,4871.49578322424,5577.839786322388,0,13,CA,90.0,1,BB,0,1,0,200.0,0,INTERNET,2.7907386327083685,other,0,1.0,2
0,0.4,0.6128877106387933,90.0,50,0.0082807048032343,-0.4828190794024675,AC,4534,2876.624601897061,4964.062450946688,5466.60747617884,0,6,CA,34.0,1,BC,0,1,0,200.0,0,INTERNET,27.46299638111083,linux,1,1.0,1
0,0.6000000000000001,0.830434026704437,6.0,30,0.0229269211549744,-0.5381542676376021,AC,199,2768.632929020476,2205.6314749506096,3170.320508064528,0,9,CA,133.0,0,BC,0,1,0,200.0,0,INTERNET,3.0758672293796114,windows,1,1.0,7
0,0.7000000000000001,0.7064384772840446,1.0,10,2.980501763755003,-1.2977690392982102,AC,512,2173.3791655813707,4810.614136415191,5418.299802406713,0,13,CA,34.0,0,BE,0,1,0,200.0,0,INTERNET,3.2907815305356984,other,0,1.0,1
0,0.4,0.4693329858700576,14.0,50,0.0196390525936908,-0.9953448385269608,AB,2511,2065.8759933648616,3732.010604634735,4714.38932063831,41,7,CF,150.0,1,BC,1,1,1,500.0,0,INTERNET,14.947641102549229,linux,1,1.0,3
0,0.8,0.1613476979147368,8.0,30,0.0032860223150171,50.06220898124296,AA,800,8772.89100185779,6609.998622870082,4906.067267039796,1813,13,CA,145.0,1,BC,0,1,0,500.0,0,INTERNET,11.443471515691543,macintosh,0,1.0,4
0,0.7000000000000001,0.8847073504717405,70.0,40,0.0101735611754981,-0.2475247352143802,AD,4407,3503.094600447478,5795.3450997737145,6069.08911566101,7,16,CB,115.0,1,BE,1,1,1,200.0,0,INTERNET,2.327976481747929,linux,1,1.0,0
0,0.6000000000000001,0.889235277566304,31.0,20,7.386834247607314,-0.5382689293905905,AC,2670,6119.077841289514,5166.969257996565,5615.754469100785,0,13,CD,-36.0,0,BB,0,1,0,200.0,0,INTERNET,3.387853518311497,other,1,1.0,2
0,0.8,0.0952832177417244,192.0,40,0.0129540053774955,-1.4953217592588903,AB,1614,2678.6847173200485,2812.6997823091424,4346.699514619577,17,8,CA,184.0,1,BB,0,0,1,1000.0,0,INTERNET,1.6599180235473106,windows,0,1.0,6
0,0.1,0.5116626623838596,81.0,30,0.012042483083404,-0.7867759114341637,AC,2662,8189.855127716029,5109.972463724314,5347.401028912279,2,16,CA,320.0,1,BB,0,1,1,1500.0,0,INTERNET,2.152083556307,other,1,1.0,1
0,0.1,0.7421165517894164,43.0,20,0.0033344749081673,-0.7719238973894516,AC,694,8850.042480854281,6090.193145928175,5641.6745683255685,9,5,CA,112.0,1,BB,0,1,1,200.0,0,INTERNET,6.491666581273472,linux,0,1.0,1
0,0.2,0.0453282784950487,69.0,30,0.0247340086387134,-1.4318944455571925,AC,2119,6100.656549616449,4062.456127324244,4963.496729916983,1,11,CA,78.0,0,BB,0,1,0,200.0,0,INTERNET,15.42006377265484,other,1,1.0,3
1,0.9,0.3236492901304402,67.0,20,0.0077085985022815,34.9918437375814,AA,860,3742.6777537115368,3422.9391244061053,3158.0504594886565,1,12,CA,196.0,1,BA,0,1,1,2000.0,0,INTERNET,5.2901577162484825,linux,0,2.0,7
0,0.4,0.6801636380511603,75.0,30,0.0086305564564594,15.334156863397656,AA,3020,5669.806085880328,5421.133838385731,4361.628602633117,10,14,CA,94.0,1,BC,0,1,0,200.0,0,INTERNET,4.059676676592709,linux,1,1.0,5
0,0.8,0.0854422846930499,11.0,30,0.0113879511639421,-1.7831570502059468,AB,1660,7182.893326598855,3736.101850303556,4307.89519613266,16,9,CA,193.0,0,BA,0,1,1,1500.0,0,INTERNET,4.915226372830314,windows,0,1.0,4
0,0.3,0.9320728750494937,14.0,40,0.0133310802193459,-1.3010224208587613,AD,1603,6306.589591975438,5092.9741064979935,5542.268119787434,15,12,CE,115.0,1,BC,1,0,0,200.0,0,INTERNET,4.563657007078977,windows,1,1.0,1
0,0.1,0.9978316421160772,144.0,20,0.0020615588333061,18.70882285248338,AA,2582,6385.4536965788575,5300.549950145241,5701.146266410513,8,12,CA,39.0,1,BE,0,1,0,200.0,0,INTERNET,6.594730990222289,other,1,1.0,1
0,0.2,0.3039539146768961,56.0,30,0.0075840826782209,-1.061002453666298,AC,857,3096.613749310007,2813.4567781885607,5587.810063445468,1,16,CA,-61.0,0,BA,0,1,0,200.0,0,INTERNET,6.21650893289935,linux,1,1.0,1
0,0.8,0.915546946105503,1.0,50,0.0112970563032391,-0.9167078543179632,AD,2691,7995.802918673012,7269.124519007673,4688.653616216148,22,7,CA,213.0,1,BC,0,1,1,1500.0,0,INTERNET,2.678836293662996,linux,0,1.0,2
0,0.3,0.5674840415601263,6.0,40,0.027213711624571,14.660673470836198,AA,2070,7148.720247274456,6185.54494262831,4690.703555159275,33,8,CA,131.0,1,BD,0,1,0,500.0,0,INTERNET,21.53959045175132,linux,0,1.0,3
0,0.6000000000000001,0.5583246068788054,28.0,30,0.0052905686474223,-0.6657213622938805,AB,4095,8628.3761949811,5617.780754847056,6714.096754809308,21,26,CA,74.0,1,BB,1,1,0,200.0,0,INTERNET,4.068961227518061,linux,1,1.0,0
0,0.9,0.7583316583625017,39.0,30,0.0032448093996469,-0.4235607827688623,AD,1810,6029.179014499745,3979.7076237504,4299.682634084009,14,11,CA,93.0,0,BB,0,1,0,200.0,0,INTERNET,1.8658653515755792,windows,1,1.0,5
0,0.7000000000000001,0.0827355134175579,351.0,80,0.0448399259578846,-1.3920679541976058,AB,5091,3870.612615527444,4266.858367011485,6022.7147560289695,708,4,CC,55.0,1,BB,1,0,1,510.0,0,INTERNET,5.378059519127048,other,0,1.0,0
0,0.9,0.0909981675855479,26.0,40,0.0117189656070338,-0.7832817760521504,AC,1301,5915.1629171853365,3855.738554124196,5126.905589235608,0,2,CA,247.0,0,BA,1,1,1,500.0,0,INTERNET,4.205850364934147,other,0,1.0,3
0,0.3,0.3566250316001637,6.0,30,0.0109375333386466,-0.9253725377346272,AC,1309,3430.970368369724,3166.0485057689257,4745.774327994026,0,9,CA,206.0,1,BC,1,1,1,500.0,0,INTERNET,11.437922556684612,other,1,1.0,3
1,0.8,0.0663576829636811,29.0,30,0.0054372124065774,-1.3313957499508229,AC,2440,1672.3329044194272,4973.370113510016,5476.696295683402,2,9,CA,189.0,1,BB,0,1,0,1500.0,0,INTERNET,1.726179126824416,windows,1,1.0,1
1,0.6000000000000001,0.94828207364259,73.0,50,0.0161522921082884,-0.9383527703814324,AB,1181,5965.541362074853,4452.058048065534,5557.457781688356,6,7,CA,333.0,1,BA,0,1,0,1500.0,0,INTERNET,12.92696075950184,windows,1,1.0,2
0,0.9,0.7965841514908882,176.0,50,0.0008835252936906,-1.1935197434076683,AD,317,10192.026680681502,6375.8792623660975,4058.309712588955,1779,7,CA,114.0,1,BA,0,1,0,200.0,0,INTERNET,2.3812468447790685,linux,1,1.0,6
0,0.6000000000000001,0.9102647270861528,2.0,40,0.0020511620869049,51.93530285846006,AB,823,1088.764395486221,6916.1157500119,5491.087190228421,577,7,CA,184.0,1,BA,1,1,1,1500.0,0,INTERNET,5.326943429486411,windows,0,1.0,2
0,0.8,0.5031265263814726,42.0,40,0.0114743554434355,24.20481044383436,AA,892,1383.0262858886997,3691.004559928526,3402.9013468333164,1,5,CA,163.0,1,BC,1,0,1,200.0,0,INTERNET,14.242008254260456,linux,0,1.0,3
0,0.7000000000000001,0.7914536600893799,260.0,20,0.0207690154012361,17.84734626571036,AA,1347,3110.5065077179247,3090.2498429843395,4263.662864113479,1421,5,CA,122.0,1,BE,1,1,0,200.0,0,INTERNET,8.13346870124596,linux,1,1.0,5
0,0.9,0.853464284456248,145.0,40,0.0077437374012946,-0.8782201722781956,AB,2078,4949.852508189156,2989.9896711130946,3878.634242651962,45,3,CA,177.0,0,BA,0,1,0,500.0,0,INTERNET,1.5076279883236787,windows,1,1.0,6
0,0.4,0.7414243675550428,205.0,30,0.0080516423171166,-0.9279822748683302,AB,1021,3642.4899233482847,2779.551197595508,4405.126746397496,14,5,CA,64.0,0,BA,0,1,0,200.0,0,INTERNET,8.94989831118553,linux,1,1.0,4
0,0.9,0.4563938171371428,240.0,60,0.0259642209434616,52.77044696019507,AA,911,7287.86935464398,6535.734124678639,5322.504665798323,1361,4,CA,262.0,1,BA,1,0,1,200.0,0,INTERNET,7.87993852670437,windows,0,1.0,1
0,0.5,0.4549624752704566,14.0,20,0.0184346649707286,95.85528503530136,AA,2984,8371.185853425855,5644.505919843456,6575.454843172713,4,25,CA,118.0,0,BC,0,1,0,200.0,0,INTERNET,20.226509686239872,windows,1,1.0,0
0,0.1,0.3788225221559464,61.0,20,0.0036615488864873,4.282851415619959,AA,947,3488.648871670787,4102.006351472606,4922.944815468215,6,14,CA,180.0,0,BE,1,1,0,500.0,0,INTERNET,4.914060612833536,other,0,1.0,3
0,0.3,0.5598061477199574,120.0,50,0.0211042237480749,-1.5306743354879029,AB,668,5963.26913408734,3886.714530081272,6057.580683428524,29,5,CC,92.0,1,BB,1,1,0,200.0,0,INTERNET,4.474068489449942,other,1,1.0,0
0,0.6000000000000001,0.894746906670265,58.0,30,0.0383302921308476,-0.8120555893786934,AB,501,3692.6058656031128,2809.392649876329,4339.438268559708,13,10,CA,289.0,1,BB,1,1,0,1500.0,0,INTERNET,11.71375650636731,windows,0,1.0,5
0,0.9,0.0470321053199828,20.0,30,0.0085967772617837,-0.4114081609941687,AC,1260,2352.4046199019417,2703.582548961745,4280.986627749352,0,13,CB,80.0,0,BC,1,1,0,200.0,0,INTERNET,4.640996711307446,linux,1,1.0,5
0,0.8,0.2176637194792752,7.0,20,6.614160990538433,-1.2423279973767258,AA,869,8436.383479289501,5225.054381758327,5044.28727287937,9,11,CB,116.0,0,BC,0,1,0,500.0,0,INTERNET,11.885404283385393,other,0,1.0,4
0,0.7000000000000001,0.2963143662694657,47.0,30,0.0008615711614692,-0.4661213607678234,AB,987,4939.561198685586,5207.771926226516,5691.3586135432015,19,5,CB,30.0,1,BC,1,1,0,200.0,0,INTERNET,11.443728614226576,other,0,2.0,2
0,0.5,0.342578774387083,148.0,10,0.0084241756494736,99.93274554292972,AA,1101,1803.723247391698,6522.271751744233,4206.86479385599,5,13,CA,118.0,0,BE,1,1,0,200.0,0,INTERNET,3.339823699992498,windows,0,1.0,5
0,0.4,0.4880414210743908,192.0,30,0.0272617200200479,11.371277397519115,AA,1249,8350.906605329983,5910.282067554796,5565.2048188533,30,13,CA,214.0,1,BA,1,0,0,1000.0,0,INTERNET,8.625394153922867,other,0,1.0,2
0,0.4,0.4006545962444093,69.0,40,0.0077631465238683,-0.6786356240904273,AC,977,9789.80436374879,5302.61156535212,5306.667145908041,11,6,CB,94.0,1,BC,0,1,0,200.0,0,TELEAPP,4.124411140445293,linux,0,0.0,2
0,0.4,0.6307096889642849,93.0,30,0.0062822524845912,39.1101419616265,AA,356,5461.306983788011,4388.913890677899,4392.801589742776,1206,3,CA,78.0,0,BE,0,1,0,200.0,0,INTERNET,1.7279447099348575,other,0,1.0,5
0,0.2,0.6269253771036907,177.0,10,0.0011528627558179,-0.8694312906394468,AB,729,4346.041376164212,3744.686680749619,4244.309372318777,14,5,CA,71.0,1,BE,1,1,0,200.0,0,INTERNET,1.174814060325022,other,1,1.0,5
0,0.8,0.7950515549171508,62.0,20,0.015434363367804,-0.7087768953657487,AD,1322,4920.08046857687,3636.857643885394,5574.177709044734,7,15,CA,93.0,1,BE,1,1,0,200.0,0,INTERNET,3.0026214974620964,other,0,1.0,1
0,0.2,0.7958575911041017,18.0,40,0.0007039079717531,-0.4605187580140106,AD,467,1180.934715898666,5943.597485799382,3115.8115700421245,5,8,CA,217.0,0,BC,0,1,0,200.0,0,INTERNET,6.171763437564112,windows,1,1.0,0
1,0.9,0.1099329470975876,47.0,30,0.0085414958223566,-1.6334621871002768,AC,4125,6931.503446808468,6169.19856620834,6283.560176061945,0,16,CA,233.0,1,BA,0,1,0,1500.0,0,INTERNET,9.054140225497829,windows,0,1.0,0
0,0.9,0.3976352581065469,166.0,50,0.0291262319730585,-0.5279641637946261,AB,4373,5311.366432647892,3814.184333467091,4975.430301325699,8,7,CB,63.0,0,BA,1,1,1,200.0,0,INTERNET,1.611769451766388,other,0,1.0,3
0,0.9,0.9094740877477104,6.0,40,0.0097953816951917,-1.3319298594573636,AB,1308,14942.724317525091,6766.388830491052,5086.438397155702,6,5,CB,119.0,0,BA,1,1,0,1500.0,0,INTERNET,1.910280035874768,linux,1,1.0,3
0,0.9,0.4012085991444709,27.0,30,0.0287790595214669,-1.5370680057228483,AC,672,5907.048309113676,3842.8856838238735,4117.99600390429,1,3,CA,94.0,1,BB,0,1,0,200.0,0,INTERNET,4.686758684438403,linux,0,1.0,7
0,0.3,0.2370618920486382,28.0,40,0.0099342809094444,-0.8500677422787832,AD,2974,11057.200830195396,7265.694534739,6389.2538632462365,37,7,CF,197.0,0,BD,0,1,0,1500.0,0,INTERNET,1.6770669288938764,other,0,1.0,0
0,0.1,0.129811644484439,85.0,30,0.0216835337840599,50.55645905962,AA,877,3449.786976097989,5631.893449805461,4396.16597265767,12,4,CE,110.0,1,BB,0,1,0,200.0,0,INTERNET,5.941278988275753,linux,0,1.0,5
0,0.8,0.0543622256321282,58.0,60,0.0161456374792124,32.647854004784826,AA,2253,1626.1430660793114,6739.401660628676,6451.933490374273,35,2,CA,139.0,1,BC,1,1,0,200.0,0,INTERNET,24.90312201538632,linux,1,1.0,0
0,0.9,0.2514368897836394,7.0,30,0.0204897343938039,-1.2542753441327297,AD,846,7645.891373678239,5501.782815233998,4844.594651962485,4,16,CA,129.0,1,BC,0,0,0,200.0,0,INTERNET,21.877041291454844,windows,1,1.0,3
0,0.6000000000000001,0.1579526869979013,51.0,40,0.029931134904783,22.556669637706925,AA,931,7686.978626889469,6646.346449907235,5122.7762754839805,605,4,CA,273.0,1,BC,1,0,1,1500.0,0,INTERNET,5.928409277225566,other,1,1.0,5
0,0.1,0.2096016784445292,186.0,20,0.0315926936051424,-1.5673744786755108,AC,3169,6210.484720851468,5341.715708494242,5137.855621926593,0,9,CF,86.0,0,BB,1,0,0,200.0,0,INTERNET,9.631221826951217,linux,0,1.0,3
0,0.5,0.5355913703391446,39.0,40,0.0216934995599648,-1.07305954826025,AD,171,4613.7834960809005,2518.1026875348216,3104.112088409427,16,7,CA,48.0,0,BC,1,1,0,200.0,0,INTERNET,9.483667325884667,linux,1,1.0,7
0,0.6000000000000001,0.3798449534271213,44.0,20,0.0083260594814897,-1.226273514142935,AC,3129,9800.265447117084,6551.87925416341,6023.486624553401,1,7,CA,39.0,1,BC,0,1,0,200.0,0,INTERNET,4.159512694212364,other,1,1.0,0
0,0.4,0.2124682655947475,355.0,50,0.0314586309610745,-0.7823591702934009,AB,1512,5501.847719812855,4766.14019777709,5851.323975086059,41,2,CB,295.0,1,BA,1,1,0,1500.0,0,INTERNET,13.684200720478191,windows,1,1.0,3
0,0.7000000000000001,0.396046115688729,1.0,20,0.0047407495334988,-1.0258810079416658,AC,608,2238.3294719481755,2924.6671209645683,4220.893172896243,1,11,CF,77.0,1,BB,0,1,0,200.0,0,INTERNET,6.794256623634187,linux,1,1.0,6
1,0.4,0.514990236728027,30.0,50,0.0071119766795191,-1.3105580382844657,AC,403,1615.560534936531,5703.253036983823,5529.816128654496,0,5,CA,183.0,1,BB,0,1,0,200.0,0,INTERNET,3.866148304732933,linux,0,0.0,1
0,0.4,0.6921345215545938,16.0,30,0.0209762369290964,-0.699092056292,AB,1738,5683.350678474317,4812.427301352618,5419.916880013389,2,19,CA,133.0,1,BC,0,1,0,200.0,0,INTERNET,7.184176383120433,linux,1,1.0,2
1,0.8,0.189468152531003,3.0,30,0.0169797706084188,-1.515503482878294,AB,279,3952.247833585151,2580.961425380481,3140.868591779373,1620,9,CA,112.0,1,BC,0,0,1,200.0,0,INTERNET,2.1830596226478813,windows,0,1.0,7
0,0.9,0.4133329725133231,26.0,40,0.0145554850829762,-1.3860639008340343,AB,1180,4545.708934400576,3089.614744759717,4283.353931966119,0,10,CA,248.0,0,BB,0,1,0,500.0,0,INTERNET,4.222854568966303,other,1,1.0,5
